State,region,year,scode,population,waitingh,permith,rate_calculated,log_rate,perc_rural,perc_hs,less_9th,hs_lower,Median_inc,perc_male,perc_white,rate_all_firearms,rlong_guns,log_long,rate_combined,log_everything,all_except_handguns,lall_except_handguns,BRFSS,Permit,Handgun,Totals,tot_handgun,delay,treatment,treatment_group,byear,stimetotreatment
Nebraska,Midwest,2001.0,31.0,1719836,0.0,1.0,5.3,1.667706820558076,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,6.2,0.9000000000000004,0.6418538861723949,10.9,2.388762789235098,5.6000000000000005,1.7227665977411037,0.493785852,15486,293,44401,15779,1,0,0,0.0,0.0
Nebraska,Midwest,2002.0,31.0,1728292,0.0,1.0,5.0,1.6094379124341003,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,6.1,1.0999999999999996,0.7419373447293771,11.6,2.451005098112319,6.6,1.8870696490323797,0.493785852,15609,179,43177,15788,1,0,0,0.0,0.0
Nebraska,Midwest,2003.0,31.0,1738643,0.0,1.0,4.6,1.5260563034950492,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,5.2,0.6000000000000005,0.4700036292457359,10.1,2.312535423847214,5.5,1.7047480922384253,0.493785852,15722,169,44758,15891,1,0,0,0.0,0.0
Nebraska,Midwest,2004.0,31.0,1749370,0.0,1.0,3.8,1.33500106673234,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,5.0,1.2000000000000002,0.7884573603642703,9.5,2.2512917986064953,5.7,1.7404661748405046,0.493785852,17188,156,48436,17344,1,0,0,0.0,0.0
Nebraska,Midwest,2005.0,31.0,1761497,0.0,1.0,4.9,1.589235205116581,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,5.7,0.7999999999999998,0.587786664902119,10.6,2.3608540011180215,5.699999999999999,1.7404661748405044,0.493785852,17793,9,48172,17802,1,0,0,0.0,0.0
Nebraska,Midwest,2006.0,31.0,1772693,0.0,1.0,4.8,1.5686159179138452,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,5.9,1.1000000000000005,0.7419373447293776,11.4,2.4336133554004498,6.6000000000000005,1.88706964903238,0.493785852,20314,11,51221,20325,1,0,0,0.0,0.0
Nebraska,Midwest,2007.0,31.0,1783440,0.0,1.0,4.1,1.410986973710262,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,5.0,0.9000000000000004,0.6418538861723949,10.1,2.312535423847214,6.0,1.791759469228055,0.493785852,21499,11,52042,21510,1,0,0,0.0,0.0
Nebraska,Midwest,2008.0,31.0,1796378,0.0,1.0,4.6,1.5260563034950492,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,5.5,0.9000000000000004,0.6418538861723949,10.6,2.3608540011180215,6.0,1.791759469228055,0.493785852,25172,102,56589,25274,1,0,0,0.0,0.0
Nebraska,Midwest,2009.0,31.0,1812683,0.0,1.0,4.4,1.4816045409242156,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,5.1,0.6999999999999993,0.5306282510621699,9.4,2.2407096892759584,5.0,1.6094379124341003,0.493785852,29559,135,59328,29694,1,0,0,0.0,0.0
Nebraska,Midwest,2010.0,31.0,1826341,0.0,1.0,5.3,1.667706820558076,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,5.8,0.5,0.4054651081081644,10.5,2.3513752571634776,5.2,1.6486586255873816,0.493785852,27728,897,58283,28625,1,0,0,0.0,0.0
Nebraska,Midwest,2011.0,31.0,1842641,0.0,1.0,5.4,1.6863989535702288,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,6.0,0.5999999999999996,0.47000362924573535,10.4,2.341805806147327,5.0,1.6094379124341003,0.493785852,32299,1225,65860,33524,1,0,0,0.0,0.0
Nebraska,Midwest,2012.0,31.0,1855525,0.0,1.0,5.1,1.62924053973028,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,6.2,1.1000000000000005,0.7419373447293776,12.4,2.517696472610991,7.300000000000001,1.9878743481543455,0.493785852,48284,1206,85860,49490,1,0,0,0.0,0.0
Nebraska,Midwest,2013.0,31.0,1868516,0.0,1.0,5.4,1.6863989535702288,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,5.9,0.5,0.4054651081081644,11.8,2.468099531471619,6.4,1.8562979903656263,0.493785852,56897,1343,91553,58240,1,0,0,0.0,0.0
Nebraska,Midwest,2014.0,31.0,1881503,0.0,1.0,5.8,1.7578579175523736,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,7.1,1.2999999999999998,0.8329091229351039,13.3,2.5877640352277083,7.500000000000001,2.0149030205422647,0.493785852,39333,1332,68568,40665,1,0,0,0.0,0.0
Nebraska,Midwest,2015.0,31.0,1896190,0.0,1.0,5.0,1.6094379124341003,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,6.0,1.0,0.6931471805599453,11.8,2.468099531471619,6.800000000000001,1.916922612182061,0.493785852,49150,1809,79340,50959,1,0,0,0.0,0.0
Nebraska,Midwest,2016.0,31.0,1907116,0.0,1.0,5.2,1.6486586255873816,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,6.1,0.8999999999999995,0.6418538861723945,12.9,2.5572273113676265,7.7,2.0412203288596382,0.493785852,58386,1717,88663,60103,1,0,0,0.0,0.0
Nebraska,Midwest,2017.0,31.0,1920076,0.0,1.0,5.1,1.62924053973028,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,6.6,1.5,0.9162907318741551,14.3,2.6602595372658615,9.200000000000001,2.2192034840549946,0.493785852,45865,1669,74318,47534,1,0,0,0.0,0.0
Nebraska,Midwest,2018.0,31.0,1929268,0.0,1.0,6.4,1.8562979903656263,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,7.5,1.0999999999999996,0.7419373447293771,14.0,2.6390573296152584,7.6,2.028148247292285,0.493785852,48582,1461,74477,50043,1,0,0,0.0,0.0
Nebraska,Midwest,2019.0,31.0,1934408,0.0,1.0,7.1,1.9600947840472698,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,8.0,0.9000000000000004,0.6418538861723949,16.0,2.772588722239781,8.9,2.186051276738094,0.493785852,43394,1269,68236,44663,1,0,0,0.0,0.0
Nebraska,Midwest,2020.0,31.0,1937552,0.0,1.0,6.3,1.840549633397487,0.316828751,31.3,5.4,44.7,39250,0.492823721,0.89598209,7.2,0.9000000000000004,0.6418538861723949,14.6,2.681021528714291,8.3,2.1162555148025524,0.493785852,67891,2262,104511,70153,1,0,0,0.0,0.0
New Jersey,Northeast,1999.0,34.0,8359592,1.0,1.0,1.9,0.6418538861723947,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.3,0.3999999999999999,0.3364722366212129,6.7,1.9021075263969205,4.800000000000001,1.5686159179138455,0.114084688,0,16176,38601,16176,1,0,0,0.0,0.0
New Jersey,Northeast,2000.0,34.0,8414350,1.0,1.0,1.5,0.4054651081081644,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,1.8,0.30000000000000004,0.26236426446749106,6.6,1.8870696490323797,5.1,1.62924053973028,0.114084688,0,15263,37106,15263,1,0,0,0.0,0.0
New Jersey,Northeast,2001.0,34.0,8492671,1.0,1.0,1.6,0.47000362924573563,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.0,0.3999999999999999,0.3364722366212129,6.9,1.9315214116032138,5.300000000000001,1.6677068205580763,0.114084688,0,13791,39527,13791,1,0,0,0.0,0.0
New Jersey,Northeast,2002.0,34.0,8552643,1.0,1.0,1.7,0.5306282510621704,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.1,0.40000000000000013,0.336472236621213,6.5,1.8718021769015913,4.8,1.5686159179138452,0.114084688,0,17647,43318,17647,1,0,0,0.0,0.0
New Jersey,Northeast,2003.0,34.0,8601402,1.0,1.0,1.8,0.5877866649021191,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.1,0.30000000000000004,0.26236426446749106,6.8,1.916922612182061,5.0,1.6094379124341003,0.114084688,0,15998,41733,15998,1,0,0,0.0,0.0
New Jersey,Northeast,2004.0,34.0,8634561,1.0,1.0,1.7,0.5306282510621704,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.1,0.40000000000000013,0.336472236621213,6.9,1.9315214116032138,5.2,1.6486586255873816,0.114084688,0,14399,37376,14399,1,0,0,0.0,0.0
New Jersey,Northeast,2005.0,34.0,8651974,1.0,1.0,1.2,0.1823215567939546,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,1.6,0.40000000000000013,0.336472236621213,6.2,1.824549292051046,5.0,1.6094379124341003,0.114084688,0,15541,36582,15541,1,0,0,0.0,0.0
New Jersey,Northeast,2006.0,34.0,8661679,1.0,1.0,1.6,0.47000362924573563,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.0,0.3999999999999999,0.3364722366212129,6.7,1.9021075263969205,5.1,1.62924053973028,0.114084688,0,16360,37318,16360,1,0,0,0.0,0.0
New Jersey,Northeast,2007.0,34.0,8677885,1.0,1.0,1.5,0.4054651081081644,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,1.9,0.3999999999999999,0.3364722366212129,6.8,1.916922612182061,5.3,1.667706820558076,0.114084688,0,16505,36412,16505,1,0,0,0.0,0.0
New Jersey,Northeast,2008.0,34.0,8711090,1.0,1.0,1.7,0.5306282510621704,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.0,0.30000000000000004,0.26236426446749106,7.0,1.9459101490553132,5.3,1.667706820558076,0.114084688,0,19042,40525,19042,1,0,0,0.0,0.0
New Jersey,Northeast,2009.0,34.0,8755602,1.0,1.0,1.5,0.4054651081081644,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.0,0.5,0.4054651081081644,6.3,1.840549633397487,4.8,1.5686159179138452,0.114084688,0,29976,55533,29976,1,0,0,0.0,0.0
New Jersey,Northeast,2010.0,34.0,8791894,1.0,1.0,1.9,0.6418538861723947,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.1,0.20000000000000018,0.1823215567939548,8.2,2.1041341542702074,6.299999999999999,1.840549633397487,0.114084688,0,25593,50522,25593,1,0,0,0.0,0.0
New Jersey,Northeast,2011.0,34.0,8821155,1.0,1.0,1.7,0.5306282510621704,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.1,0.40000000000000013,0.336472236621213,7.8,2.0541237336955462,6.1,1.8082887711792655,0.114084688,0,31163,60256,31163,1,0,0,0.0,0.0
New Jersey,Northeast,2012.0,34.0,8864590,1.0,1.0,1.5,0.4054651081081644,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,1.8,0.30000000000000004,0.26236426446749106,7.6,2.028148247292285,6.1,1.8082887711792655,0.114084688,0,45151,85851,45151,1,0,0,0.0,0.0
New Jersey,Northeast,2013.0,34.0,8899339,1.0,1.0,1.9,0.6418538861723947,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.2,0.30000000000000027,0.2623642644674913,8.5,2.1400661634962708,6.6,1.8870696490323797,0.114084688,0,66786,120071,66786,1,0,0,0.0,0.0
New Jersey,Northeast,2014.0,34.0,8938175,1.0,1.0,1.8,0.5877866649021191,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.2,0.40000000000000013,0.336472236621213,8.8,2.174751721484161,7.000000000000001,1.9459101490553135,0.114084688,0,49910,92320,49910,1,0,0,0.0,0.0
New Jersey,Northeast,2015.0,34.0,8958013,1.0,1.0,1.8,0.5877866649021191,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.1,0.30000000000000004,0.26236426446749106,8.8,2.174751721484161,7.000000000000001,1.9459101490553135,0.114084688,0,47849,90034,47849,1,0,0,0.0,0.0
New Jersey,Northeast,2016.0,34.0,8944469,1.0,1.0,1.6,0.47000362924573563,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.0,0.3999999999999999,0.3364722366212129,7.7,2.0412203288596382,6.1,1.8082887711792655,0.114084688,0,70249,121853,70249,1,0,0,0.0,0.0
New Jersey,Northeast,2017.0,34.0,9005644,1.0,1.0,2.0,0.6931471805599453,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.3,0.2999999999999998,0.2623642644674909,8.8,2.174751721484161,6.800000000000001,1.916922612182061,0.114084688,0,58989,103739,58989,1,0,0,0.0,0.0
New Jersey,Northeast,2018.0,34.0,8908520,1.0,1.0,1.9,0.6418538861723947,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.2,0.30000000000000027,0.2623642644674913,8.7,2.163323025660538,6.799999999999999,1.9169226121820608,0.114084688,0,51074,93124,51074,1,0,0,0.0,0.0
New Jersey,Northeast,2019.0,34.0,8882190,1.0,1.0,1.7,0.5306282510621704,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,1.9,0.19999999999999996,0.1823215567939546,8.6,2.151762203259462,6.8999999999999995,1.9315214116032136,0.114084688,0,48969,91257,48969,1,0,0,0.0,0.0
New Jersey,Northeast,2020.0,34.0,8882371,1.0,1.0,1.8,0.5877866649021191,0.05320132,29.4,6.6,47.3,55146,0.485220249,0.72551118,2.0,0.19999999999999996,0.1823215567939546,7.6,2.028148247292285,5.8,1.7578579175523736,0.114084688,0,100125,177901,100125,1,0,0,0.0,0.0
New York,Northeast,1999.0,36.0,18882725,0.0,1.0,1.7,0.5306282510621704,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.3,0.5999999999999999,0.47000362924573547,6.3,1.840549633397487,4.6,1.5260563034950492,0.185761964,66554,10451,186627,77005,1,0,0,0.0,0.0
New York,Northeast,2000.0,36.0,18976457,0.0,1.0,1.8,0.5877866649021191,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.4,0.5999999999999999,0.47000362924573547,6.0,1.791759469228055,4.2,1.4350845252893227,0.185761964,53844,9624,163974,63468,1,0,0,0.0,0.0
New York,Northeast,2001.0,36.0,19082838,0.0,1.0,1.8,0.5877866649021191,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.4,0.5999999999999999,0.47000362924573547,6.6,1.8870696490323797,4.8,1.5686159179138452,0.185761964,56696,8629,175967,65325,1,0,0,0.0,0.0
New York,Northeast,2002.0,36.0,19137800,0.0,1.0,1.6,0.47000362924573563,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.1,0.5,0.4054651081081644,6.4,1.8562979903656263,4.800000000000001,1.5686159179138455,0.185761964,48562,7883,160927,56445,1,0,0,0.0,0.0
New York,Northeast,2003.0,36.0,19175939,0.0,1.0,1.6,0.47000362924573563,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.1,0.5,0.4054651081081644,6.1,1.8082887711792655,4.5,1.5040773967762742,0.185761964,35833,8649,150831,44482,1,0,0,0.0,0.0
New York,Northeast,2004.0,36.0,19171567,0.0,1.0,1.5,0.4054651081081644,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.1,0.6000000000000001,0.47000362924573563,6.2,1.824549292051046,4.7,1.547562508716013,0.185761964,35791,10349,160222,46140,1,0,0,0.0,0.0
New York,Northeast,2005.0,36.0,19132610,0.0,1.0,1.8,0.5877866649021191,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.4,0.5999999999999999,0.47000362924573547,6.2,1.824549292051046,4.4,1.4816045409242156,0.185761964,35594,12953,158781,48547,1,0,0,0.0,0.0
New York,Northeast,2006.0,36.0,19104631,0.0,1.0,1.6,0.47000362924573563,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.2,0.6000000000000001,0.47000362924573563,6.9,1.9315214116032138,5.300000000000001,1.6677068205580763,0.185761964,41723,28880,199015,70603,1,0,0,0.0,0.0
New York,Northeast,2007.0,36.0,19132335,0.0,1.0,1.7,0.5306282510621704,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.3,0.5999999999999999,0.47000362924573547,7.3,1.9878743481543455,5.6,1.7227665977411035,0.185761964,39927,40064,212174,79991,1,0,0,0.0,0.0
New York,Northeast,2008.0,36.0,19212436,0.0,1.0,1.7,0.5306282510621704,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.2,0.5000000000000002,0.40546510810816455,7.3,1.9878743481543455,5.6,1.7227665977411035,0.185761964,35622,44324,221920,79946,1,0,0,0.0,0.0
New York,Northeast,2009.0,36.0,19307066,0.0,1.0,1.5,0.4054651081081644,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.2,0.7000000000000002,0.5306282510621705,7.3,1.9878743481543455,5.8,1.7578579175523736,0.185761964,34216,54613,241165,88829,1,0,0,0.0,0.0
New York,Northeast,2010.0,36.0,19378102,0.0,1.0,1.7,0.5306282510621704,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.4,0.7,0.5306282510621704,8.0,2.0794415416798357,6.3,1.840549633397487,0.185761964,30047,59848,241495,89895,1,0,0,0.0,0.0
New York,Northeast,2011.0,36.0,19465197,0.0,1.0,1.8,0.5877866649021191,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.6,0.8,0.5877866649021191,8.5,2.1400661634962708,6.7,1.9021075263969205,0.185761964,37459,65774,271837,103233,1,0,0,0.0,0.0
New York,Northeast,2012.0,36.0,19570261,0.0,1.0,1.9,0.6418538861723947,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.6,0.7000000000000002,0.5306282510621705,8.7,2.163323025660538,6.799999999999999,1.9169226121820608,0.185761964,30529,82884,338619,113413,1,0,0,0.0,0.0
New York,Northeast,2013.0,36.0,19651127,0.0,1.0,1.8,0.5877866649021191,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.4,0.5999999999999999,0.47000362924573547,8.6,2.151762203259462,6.8,1.916922612182061,0.185761964,28505,108508,353064,137013,1,0,0,0.0,0.0
New York,Northeast,2014.0,36.0,19746227,0.0,1.0,1.8,0.5877866649021191,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.4,0.5999999999999999,0.47000362924573547,8.6,2.151762203259462,6.8,1.916922612182061,0.185761964,76653,96738,365427,173391,1,0,0,0.0,0.0
New York,Northeast,2015.0,36.0,19795791,0.0,1.0,1.6,0.47000362924573563,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.1,0.5,0.4054651081081644,8.3,2.1162555148025524,6.700000000000001,1.9021075263969205,0.185761964,39889,107532,346048,147421,1,0,0,0.0,0.0
New York,Northeast,2016.0,36.0,19745289,0.0,1.0,1.9,0.6418538861723947,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.5,0.6000000000000001,0.47000362924573563,8.5,2.1400661634962708,6.6,1.8870696490323797,0.185761964,49646,133285,404772,182931,1,0,0,0.0,0.0
New York,Northeast,2017.0,36.0,19849399,0.0,1.0,1.7,0.5306282510621704,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.2,0.5000000000000002,0.40546510810816455,8.5,2.1400661634962708,6.8,1.916922612182061,0.185761964,34301,124253,382495,158554,1,0,0,0.0,0.0
New York,Northeast,2018.0,36.0,19542209,0.0,1.0,1.7,0.5306282510621704,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.3,0.5999999999999999,0.47000362924573547,8.8,2.174751721484161,7.1000000000000005,1.9600947840472698,0.185761964,34512,108936,358614,143448,1,0,0,0.0,0.0
New York,Northeast,2019.0,36.0,19453561,0.0,1.0,1.8,0.5877866649021191,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.3,0.4999999999999998,0.4054651081081642,8.8,2.174751721484161,7.000000000000001,1.9459101490553135,0.185761964,39598,103076,355374,142674,1,0,0,0.0,0.0
New York,Northeast,2020.0,36.0,19336776,0.0,1.0,1.9,0.6418538861723947,0.144313022,27.8,8.0,48.7,43393,0.482005044,0.679457129,2.4,0.5,0.4054651081081644,8.5,2.1400661634962708,6.6,1.8870696490323797,0.185761964,38871,112006,507940,150877,1,0,0,0.0,0.0
North Carolina,South,1999.0,37.0,7949361,0.0,1.0,6.4,1.8562979903656263,0.409545384,28.4,7.8,50.2,39184,0.489817578,0.721136822,7.1,0.6999999999999993,0.5306282510621699,11.1,2.4069451083182885,4.699999999999999,1.5475625087160128,0.40784309,108235,18324,309707,126559,1,0,0,0.0,0.0
North Carolina,South,2000.0,37.0,8049313,0.0,1.0,7.0,1.9459101490553132,0.409545384,28.4,7.8,50.2,39184,0.489817578,0.721136822,7.7,0.7000000000000002,0.5306282510621705,12.1,2.4932054526026954,5.1,1.62924053973028,0.40784309,103453,16227,290884,119680,1,0,0,0.0,0.0
North Carolina,South,2001.0,37.0,8210122,0.0,1.0,7.0,1.9459101490553132,0.409545384,28.4,7.8,50.2,39184,0.489817578,0.721136822,7.7,0.7000000000000002,0.5306282510621705,12.1,2.4932054526026954,5.1,1.62924053973028,0.40784309,95424,13733,289571,109157,1,0,0,0.0,0.0
North Carolina,South,2002.0,37.0,8326201,0.0,1.0,6.8,1.916922612182061,0.409545384,28.4,7.8,50.2,39184,0.489817578,0.721136822,7.6,0.7999999999999998,0.587786664902119,11.8,2.468099531471619,5.000000000000001,1.6094379124341005,0.40784309,87457,2097,268916,89554,1,0,0,0.0,0.0
North Carolina,South,2003.0,37.0,8422501,0.0,1.0,6.6,1.8870696490323797,0.409545384,28.4,7.8,50.2,39184,0.489817578,0.721136822,7.3,0.7000000000000002,0.5306282510621705,11.3,2.424802725718295,4.700000000000001,1.5475625087160132,0.40784309,79605,2493,264488,82098,1,0,0,0.0,0.0
North Carolina,South,2004.0,37.0,8553152,0.0,1.0,6.4,1.8562979903656263,0.409545384,28.4,7.8,50.2,39184,0.489817578,0.721136822,7.1,0.6999999999999993,0.5306282510621699,12.0,2.4849066497880004,5.6,1.7227665977411035,0.40784309,92972,1985,276480,94957,1,0,0,0.0,0.0
North Carolina,South,2005.0,37.0,8705407,0.0,1.0,6.6,1.8870696490323797,0.409545384,28.4,7.8,50.2,39184,0.489817578,0.721136822,7.3,0.7000000000000002,0.5306282510621705,11.6,2.451005098112319,5.0,1.6094379124341003,0.40784309,90758,1948,271527,92706,1,0,0,0.0,0.0
North Carolina,South,2006.0,37.0,8917270,0.0,1.0,6.8,1.916922612182061,0.409545384,28.4,7.8,50.2,39184,0.489817578,0.721136822,7.4,0.6000000000000005,0.4700036292457359,12.3,2.509599262378372,5.500000000000001,1.7047480922384255,0.40784309,104319,2675,290024,106994,1,0,0,0.0,0.0
North Carolina,South,2007.0,37.0,9118037,0.0,1.0,6.3,1.840549633397487,0.409545384,28.4,7.8,50.2,39184,0.489817578,0.721136822,6.7,0.40000000000000036,0.33647223662121317,11.8,2.468099531471619,5.500000000000001,1.7047480922384255,0.40784309,112868,2610,289215,115478,1,0,0,0.0,0.0
North Carolina,South,2008.0,37.0,9309449,0.0,1.0,6.7,1.9021075263969205,0.409545384,28.4,7.8,50.2,39184,0.489817578,0.721136822,7.2,0.5,0.4054651081081644,12.5,2.5257286443082556,5.8,1.7578579175523736,0.40784309,156913,2770,347473,159683,1,0,0,0.0,0.0
North Carolina,South,2009.0,37.0,9449566,0.0,1.0,6.7,1.9021075263969205,0.409545384,28.4,7.8,50.2,39184,0.489817578,0.721136822,7.2,0.5,0.4054651081081644,12.4,2.517696472610991,5.7,1.7404661748405046,0.40784309,182768,2648,368460,185416,1,0,0,0.0,0.0
